Entity,Code,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Belgium,BEL,2000,0.305506,0.305506,0.66123956,0.97794336,1.1578915,4.975167,18.905642,40.488113,31318,31318,67785,100251,118698,510017,1938065,4150538,3.9702349,6.9550104,12.927885,406999,712976,1325270,54.68478,44.315655,24.24907,80.93215,0.21600938,0.3313756,0.2232912,3.3099492,5.049843,6.029352,6.856185,7.6768456,8.581158,9.625818,11.195638,13.361226,28.313986,30.632332,35.222244,39.53716,44.23095,49.32765,56.238728,66.41564,31.389952,29.167694,25.788736,1.2462559,2.0286174,3.3339386,5.5642657,6.4629273,6.857068,2264650.5,4607912.0,9087467.0,97.165596,56.22528,31.98057,98.681984,25.317535,48.7441,27.078186,49.69053,0.296845,0.65102583,1.5910873,0.3014776,4.7864437,0.32231376,10.963448,0.4859432,0.97165596,5.622528,6.396114,2.1216629,7.595261,1.7791597,10.831274,3.4038012,30430.322,667382.8,3262126.8,66446.234,14720109.0,120600.336,44955616.0,341234.47,18.100384,27.614954,32.97138,37.492897,41.980663,46.925873,52.638577,61.223095,73.06557,154.83441,28.922174,42.76384,1.3327157,4.9851975,3.3375363,1.8297629,1.8240267
Belgium,BEL,2003,0.14484505,0.29441932,0.4509964,0.87760156,1.4153371,7.40653,21.589338,42.210327,15029,30549,46796,91061,146857,768511,2240139,4379800,5.068543,9.312421,15.830406,525919,966269,1642584,49.018375,43.70565,22.449911,80.55734,0.14607115,0.28143948,0.2250318,3.273433,5.274416,6.4605846,7.461912,8.443452,9.424631,10.593121,12.103457,14.719467,22.245525,29.017637,34.277653,38.958538,43.70565,48.866398,55.320835,64.294075,31.09712,28.616535,26.724533,1.5761719,2.6648917,4.2306023,5.43648,6.2535214,7.0080786,2859148.2,6042584.0,11511358.0,81.05727,44.324493,28.989126,52.50804,28.082426,56.27861,29.585285,47.45885,0.11740498,0.6273399,2.1470873,0.1545921,6.062812,0.25381458,12.488047,0.41649914,0.8105727,4.4324493,5.7978253,1.1289229,8.424728,2.0541692,11.834114,3.2509313,12182.097,650936.25,4455692.5,34487.47,18872562.0,96126.91,51831052.0,296033.06,16.045837,25.85433,31.668737,36.57708,41.388428,46.198013,51.92576,59.32918,72.152435,109.04395,30.913797,46.840675,0.9899948,4.324479,3.5883145,1.8431791,1.9468073
Belgium,BEL,2004,0.016555287,0.052021958,0.127992,0.42100617,0.51297003,6.4140944,19.8105,39.387608,1725,5421,13338,43874,53457,668422,2064479,4104637,4.501063,9.06677,15.476351,469062,944860,1612812,52.893368,45.123596,23.28336,82.02248,0.17139746,0.30541503,0.2254788,3.3702288,5.0657825,6.232949,7.1631327,8.091908,9.048316,10.142749,11.731655,14.036354,25.116924,30.05461,35.61489,40.296192,45.123596,50.346375,57.49004,67.209496,21.983618,23.328186,24.464422,0.9894966,2.1151116,3.7862003,3.9679196,5.263258,6.623536,1861200.2,4973042.0,10682519.0,94.18232,42.27647,21.981508,46.96428,25.877768,40.130714,28.263742,25.964872,0.015589902,0.21686438,1.4099157,0.024430476,5.1265144,0.05136325,11.132413,0.109314635,0.9418232,4.2276473,4.3963017,1.009732,7.7633305,1.464771,11.305497,1.7785938,1624.645,225997.34,2938584.8,5473.7573,16027232.0,19537.117,46404960.0,78034.02,17.826275,26.794628,32.968166,37.88822,42.80083,47.85959,53.648415,62.052673,74.243004,132.85187,29.924002,44.959076,1.1504588,4.6412077,3.5227938,1.8177291,1.9380192
Belgium,BEL,2005,0.14210592,0.19307023,0.3279285,0.4992827,0.8422772,5.749798,17.943521,38.45089,14891,20231,34362,52318,88259,602499,1880233,4029122,4.4915347,8.53758,14.321195,470651,894620,1500663,52.832836,45.8229,24.150127,83.922455,0.159078,0.2933733,0.22382385,3.3923898,5.259113,6.3705087,7.2788267,8.181484,9.145539,10.290802,11.902633,14.302011,23.876694,31.043884,36.209652,40.684807,45.8229,50.945805,57.943703,68.527596,26.592175,26.009205,26.279491,1.1943977,2.2205558,3.7635367,4.8741226,5.9590855,7.225215,2294010.5,5331117.0,10842613.0,74.96105,49.474556,26.489662,71.48255,26.775528,57.39026,27.461374,59.12244,0.106525995,0.41671288,1.5231013,0.1380109,4.804473,0.18819699,10.559144,0.29518855,0.74961054,4.9474554,5.2979326,1.5368749,8.032659,2.0947447,10.9845495,4.049887,11162.45,436657.47,3191999.0,31092.516,15103270.0,71979.61,44258090.0,211882.0,17.922956,27.785385,33.657204,38.45611,43.2251,48.318478,54.36923,62.884983,75.56158,126.14735,30.482323,45.640984,1.0706635,4.412956,3.4750316,1.8314524,1.8974185
Belgium,BEL,2006,0.12815206,0.16894151,0.2104016,0.42429945,0.7276155,5.834645,18.676237,38.07119,13517,17820,22193,44755,76749,615436,1969962,4015733,4.483939,9.102822,15.02126,472964,960162,1584436,51.938232,45.90988,23.83402,84.34349,0.1398273,0.28054497,0.22697608,3.4092252,5.2887297,6.479436,7.430384,8.353534,9.368922,10.600528,12.127615,14.531761,22.409864,30.792181,36.27088,40.87881,45.90988,51.57279,58.778576,68.07256,27.277977,25.257963,26.017931,1.2231278,2.299188,3.9082203,5.009315,5.7979503,7.1668806,2369225.5,5566971.5,11355463.0,73.85092,46.274403,26.477613,74.447365,26.555143,72.556526,28.026049,57.160194,0.0946385,0.33670157,1.544875,0.12577336,4.959502,0.1526596,10.669849,0.2425308,0.7385092,4.6274405,5.2955227,1.6006185,7.966543,2.6483133,11.21042,3.9154735,9982.429,355151.4,3259055.2,28523.021,15693787.0,58774.016,45018052.0,175237.02,17.706913,27.468727,33.653046,38.592102,43.386776,48.660526,55.057266,62.988686,75.4754,116.392876,30.96131,46.628826,0.9912459,4.2471623,3.5387857,1.8371533,1.9262332
Belgium,BEL,2007,0.06812647,0.15145147,0.19660199,0.393612,0.7671517,5.5988235,17.94115,36.844624,7239,16093,20890,41824,81515,594914,1906373,3914999,4.3348203,9.0612135,14.977935,460605,962817,1591510,53.447582,46.368534,24.029602,86.32532,0.15285932,0.29237974,0.22914112,3.3723302,5.1985836,6.335697,7.3061614,8.199165,9.209955,10.377754,11.959699,14.498465,23.54219,31.190706,36.43395,41.57832,46.36851,51.911263,58.999428,69.74908,26.544626,24.72878,25.71302,1.1506618,2.2407267,3.8512788,4.9233413,5.7331867,7.1536508,2267715.8,5520009.5,11385106.0,87.44262,39.781517,25.397417,57.008022,26.57845,62.005116,28.179098,48.886616,0.059572276,0.3051837,1.4219561,0.08634067,4.76848,0.121901326,10.382483,0.19242345,0.8744262,3.9781518,5.0794835,1.2256725,7.9735346,2.263187,11.27164,3.3487332,6329.971,324279.03,3021855.8,19724.748,15200531.0,47277.973,44128456.0,140057.4,18.02429,27.785172,33.86277,39.049667,43.822556,49.224983,55.466587,63.9217,77.49079,125.82732,30.411938,46.04587,1.0598493,4.438343,3.5924573,1.8617228,1.9296412
Belgium,BEL,2008,0.08324129,0.11841667,0.1407375,0.28361964,0.526093,5.2750764,17.028358,35.053654,8915,12682,15073,30376,56344,564959,1823733,3754237,4.8249927,8.828175,14.991724,516755,945495,1605610,54.16454,47.268734,24.66815,86.99912,0.14240165,0.2837401,0.22775154,3.4239962,5.24738,6.459259,7.415251,8.299407,9.270295,10.545871,12.155657,14.458346,22.724539,32.06892,37.71242,42.71286,47.268734,53.459724,61.10829,70.87612,23.04443,24.711977,25.288212,1.1118913,2.181616,3.7911396,4.3571243,5.8405194,7.1720505,2251565.8,5522181.5,11515516.0,69.60348,46.8515,25.095724,65.41296,26.184687,69.582054,27.532024,56.657265,0.057938054,0.24648064,1.3238181,0.07745744,4.458823,0.09792838,9.650981,0.16069332,0.6960348,4.68515,5.019145,1.4063786,7.8554063,2.539745,11.01281,3.8810227,6205.15,263980.1,2835611.0,17835.693,14326164.0,38281.58,41344696.0,117889.945,18.545918,28.422192,34.98628,40.164364,44.953354,50.212124,57.121223,65.84055,78.312965,123.08642,30.845293,46.43017,1.007924,4.288003,3.5267794,1.8405216,1.9161848
Belgium,BEL,2009,0.055821072,0.107580915,0.15885292,0.34456617,1.0462922,6.114607,16.394794,33.314594,6027,11615,17151,37201,112963,660163,1770063,3596808,5.1191273,9.445498,15.0183525,552686,1019783,1621455,54.725697,47.95934,24.394075,87.75849,0.14653164,0.2855135,0.22773266,3.216144,5.249464,6.4941635,7.4390173,8.34025,9.343021,10.534364,12.19969,14.474723,22.709162,32.493073,38.352486,43.058495,47.95934,54.13699,61.734535,72.32214,28.754288,28.21357,28.304684,1.4719679,2.6649134,4.2508955,5.516146,6.765521,8.144843,3048696.8,6899363.0,13206496.0,79.76013,28.887274,26.819523,53.600845,28.763733,55.059345,28.82353,45.848137,0.044525042,0.30224565,1.6399082,0.05766445,4.715755,0.0874657,9.602443,0.15797691,0.7976013,2.8887274,5.363905,1.1524183,8.62912,2.0096662,11.529412,3.1405973,4807.143,326319.3,3541051.5,13385.338,15274085.0,34467.785,41469080.0,116833.37,17.600573,28.728058,35.539764,40.71054,45.642597,51.130337,57.65004,66.76366,79.21393,124.27747,30.739038,46.5518,1.0138566,4.3923464,3.597533,1.829852,1.966024
Belgium,BEL,2010,0.096610196,0.13711528,0.19895671,0.4690388,0.82179743,5.9448786,16.53855,33.607925,10526,14940,21678,51105,89540,647729,1801972,3661781,5.394848,9.628134,15.061411,587800,1049042,1641029,54.32176,48.20654,24.60689,87.219475,0.14669865,0.2837519,0.220467,3.274054,5.2806683,6.4622307,7.4820557,8.42528,9.367396,10.48517,12.045233,14.435623,22.742289,32.129368,37.752228,43.275723,48.196823,53.625774,60.69082,71.11787,26.655857,27.24519,28.00391,1.4380423,2.6232042,4.217784,5.1399465,6.566982,8.09983,3021260.5,6889039.5,13292055.0,86.56997,45.952953,26.745943,75.47325,28.02525,65.2375,28.888454,49.384605,0.08363345,0.37764168,1.5900129,0.10348873,4.63497,0.12979738,9.708812,0.23163511,0.8656997,4.5952954,5.3491883,1.622675,8.407575,2.3811688,11.555382,3.3828454,9112.3545,411462.75,3464824.5,24242.764,15150214.0,51618.977,42313280.0,172880.31,17.785238,28.685518,35.103973,40.64384,45.7676,50.885345,56.957287,65.43182,78.41685,123.540115,30.924288,46.333424,1.010813,4.3458934,3.5445144,1.809652,1.9586719
Belgium,BEL,2011,0.07231614,0.16826819,0.28984883,0.59592324,1.021476,6.186314,18.28532,35.514477,7982,18574,31994,65780,112753,682862,2018382,3920182,5.021292,10.212192,16.160988,554264,1127249,1783892,52.998184,47.534985,23.701267,85.90087,0.14229007,0.28060696,0.22118613,3.3042045,5.2521954,6.445862,7.51635,8.492268,9.469611,10.609258,12.114326,14.444319,22.351608,31.363207,37.1259,42.49757,47.52822,52.935535,59.726795,69.14709,27.590446,25.785324,26.590748,1.3853984,2.6332476,4.2973266,5.246046,6.128525,7.583945,2907694.5,6908373.5,13528939.0,82.228806,41.298958,25.770872,54.63454,26.953722,50.05155,29.02513,41.560184,0.059461374,0.4218581,1.5942678,0.09193311,4.9285746,0.14507256,10.308124,0.24766839,0.82228804,4.1298957,5.1541743,1.1746427,8.086117,1.8268816,11.610051,2.8468726,6563.5034,465658.12,3519589.8,21817.812,16320873.0,58449.254,45513516.0,187267.28,17.511683,27.835682,34.161896,39.83529,45.007473,50.18722,56.227142,64.20372,76.55226,118.459465,31.010878,46.637512,0.99258375,4.3003983,3.6243155,1.8073655,2.005303
Belgium,BEL,2012,0.14023276,0.15657145,0.23130174,0.45270455,0.71245444,5.4636955,16.149403,31.9956,15576,17390,25691,50282,79132,606849,1793703,3553730,5.2393336,9.140506,15.355694,581929,1015230,1705547,54.504013,48.920853,25.200817,87.748726,0.13751484,0.27491096,0.21834056,3.351648,5.335608,6.544014,7.6079764,8.516994,9.480096,10.661558,12.123811,14.441466,21.936829,32.8664,38.78064,43.860714,48.90277,54.729645,61.65474,71.05977,26.169468,27.864388,27.053602,1.371105,2.5469468,4.1542697,5.1209307,6.815748,7.9409122,2980018.0,6919552.0,13543599.0,86.73666,48.0469,26.660229,86.80673,27.27521,66.92014,28.99601,51.884487,0.12163667,0.34231302,1.4566338,0.13591234,4.404783,0.15479031,9.277449,0.23488538,0.86736655,4.80469,5.3320456,1.8663448,8.182563,2.4425852,11.598404,3.5540874,13510.102,380204.75,3235746.8,32455.736,14677087.0,62752.457,41217596.0,178706.62,18.267828,29.081205,35.667503,41.466526,46.42104,51.670326,58.10977,66.079636,78.711784,119.56452,31.356241,46.706932,0.9604883,4.187547,3.4819794,1.7943507,1.9405233
Belgium,BEL,2013,0.13133752,0.14450805,0.22179426,0.501142,0.76480854,5.5552,16.524687,33.12806,14656,16126,24751,55924,85348,619927,1844057,3696895,5.3405437,10.056153,15.695251,595973,1122207,1751497,54.39067,48.95173,24.368937,87.92666,0.13833626,0.276692,0.22362427,3.3099241,5.2473884,6.5217657,7.545234,8.510104,9.534703,10.712076,12.252522,14.539751,21.82653,32.33516,38.27744,43.789635,48.942196,54.643814,62.001972,71.92751,26.987011,26.313555,27.852686,1.4412531,2.646131,4.3715496,5.284243,6.4404697,8.180623,3149266.2,7227540.5,14328337.0,84.330826,47.70911,27.452568,88.17675,27.93937,66.056046,28.876814,46.13218,0.110754326,0.36488292,1.5250442,0.1274206,4.6168933,0.14650898,9.566328,0.23118576,0.84330827,4.7709107,5.490514,1.8958002,8.381811,2.4110458,11.550725,3.1600542,12359.525,407187.7,3403717.8,30571.676,15456537.0,59675.797,42701820.0,176722.88,18.0029,28.540897,35.47232,41.039036,46.287025,51.85989,58.2637,66.64229,79.08268,118.715965,31.134417,47.03905,0.96473783,4.2497315,3.608145,1.796541,2.0083845
Belgium,BEL,2014,0.06925335,0.07649596,0.12645826,0.27223513,0.5505298,5.230591,17.11172,32.805187,7763,8574,14175,30515,61709,586300,1918062,3677152,4.9954233,9.733761,16.313654,559940,1091063,1828607,55.043015,49.06411,24.709316,88.39358,0.13952117,0.28134146,0.2253839,3.4090567,5.197585,6.419178,7.4701734,8.414533,9.416653,10.651434,12.1607685,14.4414425,22.419176,32.394566,38.236145,43.6158,49.061317,55.09564,62.477512,72.003044,23.372175,24.157328,25.123886,1.1675395,2.351417,4.0986247,4.5869403,5.926289,7.3960867,2568411.2,6465954.5,13524536.0,49.561974,36.251133,23.710531,72.21566,25.325909,58.577938,28.58974,43.600105,0.034324884,0.19957265,1.2402011,0.055238996,4.333698,0.0740778,9.378918,0.11869484,0.49561974,3.6251132,4.7421064,1.5526366,7.5977726,2.138095,11.435896,2.986607,3847.496,223702.12,2780297.0,13312.307,14572999.0,30307.494,42051530.0,91136.32,18.764477,28.609076,35.33309,41.118088,46.31612,51.832092,58.6287,66.93654,79.49005,123.40191,30.910526,46.670296,0.9965853,4.282811,3.577338,1.801696,1.9855392
Belgium,BEL,2015,0.07075855,0.07075855,0.19516408,0.21745087,0.37458438,4.9639816,16.46601,31.259966,7977,7977,22003,24516,42231,559649,1856410,3524310,5.1175303,10.45159,16.81392,576960,1178333,1895634,55.694485,50.48832,24.759468,89.72519,0.13583066,0.27729464,0.21744424,3.4254332,5.186286,6.481229,7.5533032,8.5659485,9.523508,10.649968,12.085151,14.302078,22.227097,32.62204,39.449818,44.773743,50.48832,55.94139,62.865124,72.49626,21.645933,23.407265,25.551432,1.1077363,2.446432,4.2961965,4.371467,5.9089675,7.740293,2522161.8,6962731.5,14672762.0,55.22001,50.80526,21.535788,79.17516,25.368143,49.26995,28.771656,66.65092,0.039070636,0.19030686,1.0690325,0.056019984,4.17712,0.096156456,8.99401,0.14493397,0.5522001,5.080526,4.3071575,1.7022661,7.6104426,1.7983532,11.508662,4.565588,4404.9,214555.69,2410496.2,13578.977,14128102.0,39569.164,40560092.0,111929.95,19.077774,28.884752,36.09687,42.067734,47.70761,53.040688,59.31445,67.307625,79.654686,123.79267,31.2122,46.560703,0.9814912,4.2417984,3.623874,1.7771475,2.039152
Belgium,BEL,2016,0.057047367,0.059816156,0.090163715,0.30444276,0.62006736,4.9709635,16.335175,31.357054,6464,6778,10217,34498,70262,563281,1851008,3553200,4.9709635,10.234939,16.293444,563281,1159764,1846279,55.09243,49.966892,24.652452,88.60509,0.1357907,0.27580982,0.21365276,3.39117,5.2369432,6.5186443,7.6281676,8.591116,9.53629,10.622778,12.042435,14.2750845,22.157373,32.530224,39.317387,44.692467,49.95034,55.30169,61.99853,71.3093,25.76067,24.646412,26.418327,1.2805538,2.522545,4.3044558,5.1487226,6.157523,7.92025,2900177.5,7141274.0,14622991.0,94.03668,34.856937,25.797789,93.790184,26.399817,68.11472,29.177408,34.162815,0.053643145,0.2161351,1.2823989,0.05610151,4.312457,0.06141578,9.149175,0.10400714,0.9403668,3.4856937,5.159558,2.016489,7.919945,2.4861875,11.670963,2.3401527,6078.5312,244911.81,2906280.8,13667.763,14659882.0,25401.377,41469264.0,80730.586,18.682781,28.851591,35.912796,42.02543,47.330544,52.53774,58.523464,66.344696,78.64491,122.07035,31.36604,46.476585,0.97288454,4.222529,3.5941694,1.7738636,2.0261815
Belgium,BEL,2017,0.14786859,0.14786859,0.22612412,0.3561628,0.59255064,5.3757606,15.333125,30.611382,16820,16820,25722,40514,67404,611501,1744167,3482093,5.400328,9.93752,15.375742,614296,1130409,1749015,55.70167,50.10646,25.195316,89.483215,0.13549356,0.27387968,0.2145998,3.351375,5.340697,6.574005,7.6304274,8.585792,9.513441,10.639076,12.069607,14.348804,21.946775,33.514675,39.483963,45.426437,50.087013,55.96436,62.984726,72.365395,24.28602,25.6413,27.170614,1.3115251,2.5481102,4.177684,4.867546,6.423974,8.16854,2990114.0,7261718.0,14286899.0,55.554436,52.564873,24.245605,79.32855,27.100264,66.47701,28.568918,62.36497,0.08214617,0.3114755,1.3033853,0.11730002,4.155317,0.15032071,8.74534,0.22212039,0.5555444,5.2564874,4.849121,1.705564,8.130079,2.4264112,11.427567,4.272001,9344.256,354308.28,2965242.5,28687.586,14180216.0,62412.145,39791852.0,173075.83,18.667719,29.748575,36.618305,42.502754,47.82429,52.99146,59.261433,67.22973,79.92524,122.24721,31.482296,46.57093,0.9585208,4.175711,3.5515814,1.7865552,1.9879494
Belgium,BEL,2018,0.06444814,0.0811136,0.089751184,0.19990413,0.37284338,4.197002,14.560702,28.041273,7365,9269,10256,22843,42605,479594,1663859,3204291,4.731756,9.638242,15.262047,540700,1101367,1744002,57.007874,51.246574,26.038218,90.039635,0.13142149,0.27214414,0.20552027,3.529621,5.3626504,6.6636286,7.6493874,8.569031,9.403907,10.478519,11.898632,14.201005,22.243618,34.65914,41.043793,46.25079,51.245777,56.465923,63.372417,73.16868,18.930162,22.2939,25.035019,0.89572865,2.1487396,3.8208556,3.880424,5.7124295,7.6977534,2098145.2,6291481.0,13424897.0,83.68402,43.57401,19.236267,79.28864,24.338238,82.639366,28.009201,52.892284,0.053936284,0.16246276,0.80734706,0.0643146,3.5438175,0.07417041,7.8541355,0.105733156,0.8368402,4.357401,3.8472536,1.7047058,7.301471,3.016337,11.20368,3.6231215,6163.328,185647.06,1845119.6,15800.918,12148619.0,30935.55,35899852.0,82762.97,20.121618,30.57133,37.98793,43.607533,48.85022,53.609673,59.735813,67.83157,80.95691,126.806145,31.774319,45.982063,0.9585582,4.0984607,3.45798,1.7570157,1.9680985
Belgium,BEL,2019,0.05232638,0.07855247,0.1291717,0.21843368,0.35260266,3.3152397,12.34364,26.173603,6012,9025,14841,25096,40510,380887,1418158,3007080,3.9795132,8.551032,14.33834,457205,982426,1647329,58.986507,52.628468,27.698778,93.1407,0.13185589,0.27219802,0.20697421,3.5896978,5.429555,6.637296,7.6091995,8.512604,9.388464,10.4370575,11.877422,14.200376,22.31833,35.81865,42.326027,47.63394,52.628468,58.276695,65.2668,75.75576,24.052032,23.312668,24.74908,0.9571527,1.9934728,3.5486073,5.0632863,6.1345496,7.8150373,2314959.8,6026741.0,12873937.0,97.10147,48.710487,24.65551,80.75913,24.51748,64.1513,26.834206,58.796963,0.05081165,0.17175257,0.8173888,0.06343915,3.0263488,0.082868055,7.0234785,0.12843339,0.9710147,4.8710485,4.931102,1.7363214,7.355244,2.3415225,10.733682,4.027592,5837.74,197326.17,1878192.6,15670.302,10430899.0,34750.535,32277040.0,101076.45,21.174374,32.027046,39.151093,44.88401,50.212875,55.37927,61.564556,70.06076,83.76306,131.64804,31.778353,45.90332,0.9592784,4.0489726,3.3626285,1.7697779,1.9000285
Benin,BEN,2003,10.082072,53.089462,80.77632,95.1009,98.032974,99.562416,99.845924,99.95782,772207,4066232,6186827,7283976,7508549,7625693,7647407,7655977,5.1928225,10.916996,18.673096,397729,836155,1430211,2.7582295,2.0626218,0.9967753,5.049041,0.24639289,0.385782,0.3156542,2.8579907,4.115113,5.026708,5.8843975,6.9276443,8.064974,9.470506,11.446258,15.090567,31.11584,1.2740047,1.5002803,1.7580098,2.0623572,2.40773,2.836487,3.5613353,19.721546,21.650272,24.145033,1.0241046,2.363558,4.5086246,0.16271237,0.22328162,0.29881245,64715.426,186698.03,427364.84,20.999153,75.19608,86.79818,34.335915,91.00063,48.725266,93.15886,66.318535,2.11715,73.71695,86.418365,18.228752,90.86042,39.358482,93.11956,63.069527,0.20999153,7.519608,17.359634,0.73822224,27.30019,1.7784723,37.263546,4.54282,162156.92,56461344.0,132379250.0,3001782.8,208775660.0,11003100.0,285288830.0,33089790.0,0.78829944,1.1350425,1.3864815,1.6230519,1.9108033,2.224505,2.6121829,3.1571405,4.1623244,8.582463,24.811853,44.072304,1.73985,6.626376,5.065375,2.4481893,2.069029
Benin,BEN,2011,12.126001,54.26165,77.61826,91.974655,96.57983,99.46808,99.8596,99.97864,1179421,5277694,7549447,8945804,9393721,9674643,9712724,9724302,5.9556956,11.714732,19.225857,579274,1139419,1869980,2.9957623,1.9899166,0.9412837,6.0747776,0.3105427,0.43439707,0.38962415,2.4620128,3.5961018,4.421242,5.214666,6.116046,7.2665343,8.855505,11.349986,16.239614,34.47829,1.2104963,1.4387066,1.6931831,1.9893564,2.3819008,2.9662821,3.949514,19.59293,22.10607,24.737923,1.1668961,2.5896661,4.756078,0.15595318,0.21994618,0.29535842,90339.625,250610.84,552314.3,22.122742,74.46354,85.65575,36.451565,90.16936,51.080746,92.53516,66.83094,2.682604,71.916756,85.20012,19.77922,90.042755,39.647987,92.51539,61.46752,0.22122742,7.446354,17.13115,0.7837087,27.050808,1.8644474,37.01406,4.5779195,260920.27,69948980.0,165737740.0,4136174.8,262737020.0,14075546.0,359935900.0,40953170.0,0.7375606,1.0773066,1.3244991,1.5621899,1.832222,2.1768808,2.652899,3.4001863,4.8650026,10.328876,21.810068,43.71164,2.1969059,8.371896,6.453716,3.0536397,2.1134503
